page_likes,page_checkin,daily_crowd,page_category,F1,F2,F3,F4,F5,F6,F7,F8,c1,c2,c3,c4,c5,base_time,post_length,share_count,promotion,h_target,post_day,basetime_day,target
25879,0,1970,36,227,15.8055842812823,10,20.1817350601,0,134,6.45811789038263,3,8,0,0,8,0,71,199,44,0,24,friday,monday,0
1552629,0,64641,9,960,153.857318573186,113,146.809326720063,0,644,61.3148831488315,24,29,3,26,26,-23,38,0,64,0,24,thursday,saturday,3
81756,0,2947,36,208,19.3184357541899,11,26.2555500024856,0,174,8.03631284916201,2,2,0,2,2,-2,42,0,13,0,24,friday,sunday,4
375226,0,35531,24,451,117.668831168831,94.5,94.6816302480373,0,395,45.3636363636364,18,19,0,19,19,-19,48,131,1,0,24,friday,sunday,0
642243,0,12330,24,437,65.8995633187773,38,76.5403307210228,0,295,26.1528384279476,8,103,10,93,94,-83,47,149,2,0,24,wednesday,friday,0
1611220,39,9484,31,608,67.3260869565217,46,81.6968559737303,0,542,26.9434782608696,7,11,8,3,9,5,32,222,36,0,24,friday,saturday,0
326835,0,92354,18,626,86.3866666666667,55,102.019618156945,0,431,37.8986666666667,9,87,2,6,82,-4,68,19,22,0,24,thursday,sunday,2
129525,0,57099,24,274,53.2983870967742,38,49.0746600137287,0,274,23.9516129032258,7,115,115,0,115,115,10,39,48,0,24,friday,saturday,86
25247,393,6182,24,127,19.4282051282051,15,17.8011444276002,0,110,8.28461538461539,3,10,10,0,10,10,13,8,19,0,24,saturday,sunday,1
81756,0,2947,36,208,19.3184357541899,11,26.2555500024856,0,174,8.03631284916201,2,4,0,1,3,-1,70,0,5,0,24,sunday,wednesday,0
32590,129,628,50,40,3.18623481781377,2,5.53583584799565,0,29,1.18623481781377,0,0,0,0,0,0,12,129,1,0,24,sunday,monday,0
55520,0,13,26,226,5.61020408163265,1,19.3327758588189,0,205,2.41020408163265,0,0,0,0,0,0,65,27,1,0,24,friday,sunday,0
640987,0,84288,1,91,11.5530085959885,8,12.5043567583364,0,78,4.62607449856734,2,2,1,0,1,1,65,123,18,0,24,sunday,tuesday,0
19465,0,1578,18,105,17.033033033033,12,17.1103674590727,0,93,6.73873873873874,2,7,1,6,7,-5,35,91,1,0,24,monday,tuesday,0
43331,1536,187,27,12,1.25382262996942,0,2.40789522064734,0,10,0.418960244648318,0,0,0,0,0,0,16,187,1,0,24,saturday,sunday,0
8078774,1,1226888,42,1721,355.310344827586,255,350.559038277823,0,1540,158.287356321839,86,87,87,0,87,87,22,67,68,0,24,monday,tuesday,13
44314,0,6358,8,148,22.0990338164251,12.5,27.6784041634901,0,139,7.76086956521739,2,61,0,11,55,-11,66,24,1,0,24,friday,monday,0
2001197,0,1053,2,194,24.8542857142857,15,32.5451584536857,0,152,9.70571428571429,1,18,18,0,18,18,21,244,3,0,24,thursday,friday,5
2942636,1,854,1,679,46.5882352941176,17,111.195319493574,0,631,18.9509803921569,4.5,136,12,27,112,-15,64,0,1,0,24,thursday,sunday,1
55275,0,1834,13,410,5.79258241758242,2,26.635762539833,0,374,2.17582417582418,0,1,1,0,1,1,17,99,1,0,24,saturday,sunday,4
27147,0,2260,28,26,4.27283511269276,3,4.81979507694317,0,21,1.58007117437722,0,0,0,0,0,0,51,584,2,0,24,saturday,monday,0
3002026,0,77240,9,831,71.3169456066946,36,100.158561349448,0,539,26.5083682008368,6,183,74,109,180,-35,27,93,428,0,24,tuesday,wednesday,21
83215,393,12259,18,73,12.4626865671642,10,10.8648344491864,0,71,4.74129353233831,2,1,1,0,1,1,24,33,2,0,24,saturday,sunday,0
798622,0,34668,5,1458,97.3144016227181,7,216.5536827221,0,1138,50.7910750507099,2,937,937,0,937,937,24,37,63,0,22,wednesday,thursday,263
10394170,1,590124,2,2430,1237.42666666667,1237,614.359008470527,21,2010,498.826666666667,296,244,244,0,244,244,4,0,35,0,24,saturday,saturday,199
5503253,0,22681,14,1154,133.644970414201,70,180.374047553733,0,919,52.7573964497041,12,21,21,0,21,21,19,74,319,0,24,thursday,thursday,2
25599,2023,1835,32,183,11.608378870674,0,33.1250542552312,0,164,5.39344262295082,0,1,1,0,0,1,46,0,34,0,24,saturday,monday,0
9108,0,35,8,39,6.48068669527897,4,7.64169809290068,0,32,2.13304721030043,0,5,0,5,5,-5,37,27,1,0,24,saturday,monday,0
2035731,0,6523,14,184,24.8720379146919,12,38.3757640381941,0,150,9.80094786729858,1,0,0,0,0,0,48,0,27,0,24,monday,wednesday,0
5503253,0,22681,14,1154,133.644970414201,70,180.374047553733,0,919,52.7573964497041,12,263,263,0,263,263,4,246,518,0,24,saturday,saturday,224
3032492,4584,114769,9,558,23.890214797136,8,58.291341969809,0,459,10.1157517899761,2,14,0,2,13,-2,61,157,28,0,24,saturday,tuesday,0
12293,3744,3015,32,18,1.6448087431694,0,3.45692665576109,0,16,0.639344262295082,0,16,5,11,16,-6,30,87,1,0,24,monday,tuesday,0
6860,2625,35,30,41,2.12432432432432,1,4.11860678394523,0,22,0.821621621621622,0,0,0,0,0,0,22,612,1,0,24,saturday,sunday,0
92347,0,4867,24,222,24.2466216216216,16,30.7197993103412,0,210,10.0202702702703,3,43,10,33,42,-23,40,0,5,0,24,friday,saturday,1
683375,21076,16319,31,448,50.9388111888112,25,73.5186201901984,0,351,17.6101398601399,4,178,17,82,154,-65,52,403,1730,0,24,friday,sunday,7
441554,0,60660,4,2333,70.3657407407408,41,162.671662982261,0,2131,26.337962962963,8,233,139,94,230,45,31,26,593,0,24,monday,tuesday,7
94905,0,5573,18,256,18.8878048780488,13,23.3078813055541,0,240,7.31382113821138,2,31,1,6,28,-5,53,142,1,0,24,tuesday,thursday,0
858,0,0,16,2,0.431578947368421,0,0.749071447353987,0,2,0.2,0,0,0,0,0,0,51,0,1,0,24,sunday,tuesday,0
104037,0,30,14,111,7.00399467376831,4,10.9724863520373,0,105,2.68974700399467,1,26,1,25,26,-24,39,69,4,0,24,thursday,friday,0
1812050,0,3765,14,218,79.3823529411765,65.5,49.0581975556058,0,150,41.0588235294118,38,91,48,43,88,5,26,60,182,0,24,tuesday,wednesday,4
175201,0,54849,36,806,124.21589688507,82,124.282151900921,0,626,48.4425349087003,22,36,20,16,30,4,37,2172,65,0,24,friday,sunday,9
23253,0,4595,8,131,10.568093385214,6,16.5003311328356,0,32,3.59143968871595,2,8,1,7,8,-6,41,0,1,0,24,friday,sunday,0
99033,414,1053,32,196,6.92703150912106,2,16.0447544362451,0,178,2.90215588723051,0,0,0,0,0,0,59,46,1,0,24,saturday,monday,0
3002026,0,77240,9,831,71.3169456066946,36,100.158561349448,0,539,26.5083682008368,6,9,0,1,9,-1,60,104,29,0,24,sunday,wednesday,0
356059,0,27989,8,437,57.2233632862644,42,55.5818231893102,0,266,19.4531450577664,6,63,40,23,63,17,25,10,17,0,24,tuesday,wednesday,5
420838,148,606,39,344,19.8174322732627,14,26.4632265241994,0,227,7.81625441696113,3,44,44,0,44,44,22,13,11,0,24,thursday,friday,8
1169957,0,39275,18,1032,229.183520599251,210,152.812215027997,0,950,79.6142322097378,33,274,274,0,274,274,13,233,184,0,24,tuesday,wednesday,85
129525,0,57099,24,274,53.2983870967742,38,49.0746600137287,0,274,23.9516129032258,7,40,4,18,35,-14,49,107,24,0,24,wednesday,friday,1
8189,523,33,23,1,0.090909090909091,0,0.287479787288034,0,1,0.034965034965035,0,0,0,0,0,0,13,0,1,0,24,sunday,monday,0
4488,0,124,40,29,3.3671875,2,4.54434933074513,0,21,1.3984375,0,0,0,0,0,0,39,419,1,0,24,thursday,friday,0
865437,0,23219,24,356,44.1444444444444,28.5,50.0881580839914,0,298,16.9314814814815,5,20,20,0,20,20,22,148,3,0,24,sunday,monday,1
2046147,0,123685,9,1411,123.083242059146,73,163.739580568996,0,1076,43.26286966046,14,152,33,119,151,-86,27,353,315,0,24,sunday,tuesday,6
17942,0,264,16,10,0.996153846153846,0,2.01627622673214,0,7,0.361538461538461,0,2,0,0,2,0,51,8,1,0,24,tuesday,thursday,0
25247,393,6182,24,127,19.4282051282051,15,17.8011444276002,0,110,8.28461538461539,3,16,0,3,15,-3,64,0,46,0,24,friday,monday,1
865437,0,23219,24,356,44.1444444444444,28.5,50.0881580839914,0,298,16.9314814814815,5,13,0,2,13,-2,55,386,11,0,24,monday,wednesday,0
1128745,0,52663,9,674,47.5766129032258,20,91.9445516715154,0,576,21.3145161290323,4,9,0,9,9,-9,32,100,1,0,23,wednesday,thursday,0
3927,781,8,106,5,0.056768558951965,0,0.477722072704885,0,5,0.043668122270742,0,0,0,0,0,0,38,17,1,0,24,sunday,tuesday,0
287698,0,4752,24,719,17.6029900332226,10,53.0787685626073,0,403,6.11960132890366,2,9,6,3,9,3,25,161,2,0,24,thursday,friday,0
43331,1536,187,27,12,1.25382262996942,0,2.40789522064734,0,10,0.418960244648318,0,0,0,0,0,0,2,0,1,0,24,wednesday,wednesday,0
4716837,0,490422,5,1949,138.26393442623,43,260.282628563762,0,1455,58.9786885245902,13,119,0,3,116,-3,68,66,291,0,24,thursday,sunday,0
3432568,0,36997,9,194,15.7604790419162,9,23.7550396999829,0,140,7.24550898203593,4,20,20,0,20,20,1,117,103,0,24,thursday,thursday,123
668834,4,42523,9,1389,109.848195329087,84.5,118.636482414088,0,1379,42.2983014861996,8,87,0,87,87,-87,41,91,83,0,24,thursday,saturday,0
155048,0,34292,18,1158,64.3824701195219,41,96.0014168817362,0,769,23.5617529880478,6,14,14,0,14,14,5,114,3,0,24,monday,monday,18
23985,178,2773,36,185,17.2612107623318,11,22.2085038527385,0,104,6.19394618834081,2,15,11,4,15,7,25,384,13,0,24,wednesday,thursday,1
98168,0,1843,36,393,34.4348290598291,21,45.7562057882116,0,195,12.0320512820513,5,13,4,9,10,-5,34,32,59,0,24,monday,tuesday,1
220749,0,12792,18,1064,41.325,22,73.4742569463859,0,971,16.6602941176471,4,2,0,2,2,-2,39,0,1,0,24,saturday,sunday,1
3002207,0,47567,3,794,23.7297650130548,7,63.2031523051065,0,631,10.8629242819843,2,3,3,0,3,3,31,136,11,0,24,tuesday,thursday,0
23055,0,67,36,472,20.3106646058733,12,39.3236197886612,0,251,7.73570324574961,2,38,6,32,35,-26,40,348,348,0,24,monday,wednesday,1
12502094,1,36292,14,1430,174.251833740831,114,197.560656162571,0,594,62.2420537897311,25,81,81,0,81,81,8,0,262,0,24,saturday,saturday,45
358398,0,8153,18,297,33.9325551232166,24,33.771923136002,0,218,12.2321660181582,4,50,2,2,47,0,65,82,21,0,24,thursday,saturday,0
287698,0,4752,24,719,17.6029900332226,10,53.0787685626073,0,403,6.11960132890366,2,7,3,4,7,-1,31,282,12,0,24,thursday,saturday,0
257320,0,81826,20,1181,93.6965174129353,51,146.884943085684,0,663,36.4253731343284,18,43,8,35,39,-27,43,111,83,0,23,tuesday,thursday,4
595191,99,1561,16,717,38.3879040667362,21,71.1202458066235,0,377,13.1929092805005,3,66,9,57,63,-48,38,603,144,0,24,tuesday,thursday,2
642243,0,12330,24,437,65.8995633187773,38,76.5403307210228,0,295,26.1528384279476,8,316,24,292,298,-268,42,0,18,0,24,sunday,tuesday,1
3032492,4584,114769,9,558,23.890214797136,8,58.291341969809,0,459,10.1157517899761,2,18,5,13,16,-8,41,258,23,0,24,wednesday,friday,0
55275,0,1834,13,410,5.79258241758242,2,26.635762539833,0,374,2.17582417582418,0,3,0,0,3,0,69,140,5,0,24,friday,monday,0
155048,0,34292,18,1158,64.3824701195219,41,96.0014168817362,0,769,23.5617529880478,6,24,24,0,24,24,19,134,27,0,24,friday,saturday,1
27279,9,125,18,115,6.53333333333333,1,20.2134168863709,0,77,2.03333333333333,0,0,0,0,0,0,18,42,2,0,24,saturday,sunday,0
19926,0,41,72,16,4.05050505050505,4,3.65251743093826,0,16,1.3030303030303,0,16,0,16,16,-16,47,40,1,0,24,saturday,monday,0
19320,0,15,36,15,3.37337662337662,2,3.80279361098722,0,14,1.25649350649351,0,0,0,0,0,0,67,0,2,0,24,wednesday,saturday,0
4290409,11,131422,9,1310,140.733990147783,65,206.740617521908,0,1231,58.2844827586207,13.5,83,1,15,82,-14,60,209,4,0,24,thursday,saturday,0
356059,0,27989,8,437,57.2233632862644,42,55.5818231893102,0,266,19.4531450577664,6,50,2,48,50,-46,45,28,1,0,24,tuesday,thursday,0
4233,0,1005,18,45,5.8895486935867,4,6.89975110815726,0,41,2.31947743467933,1,4,0,3,4,-3,52,24,1,0,24,thursday,sunday,0
595191,99,1561,16,717,38.3879040667362,21,71.1202458066235,0,377,13.1929092805005,3,18,2,2,15,0,65,921,109,0,24,friday,monday,0
1340759,33935,49392,9,591,58.6540664375716,32,82.0570829730918,0,570,21.864833906071,4,41,41,0,41,41,20,0,5,0,24,tuesday,wednesday,0
1340759,33935,49392,9,591,58.6540664375716,32,82.0570829730918,0,570,21.864833906071,4,37,0,3,34,-3,68,237,3,0,24,friday,monday,0
29392,0,597,91,23,1.92665474060823,1,2.8542385531005,0,19,0.749552772808587,0,0,0,0,0,0,12,237,2,0,24,thursday,friday,0
1959278,0,12641,18,538,21.452787258248,11,37.7694007688531,0,474,8.55972696245734,3,140,4,111,134,-107,51,1471,469,0,24,friday,sunday,5
3002026,0,77240,9,831,71.3169456066946,36,100.158561349448,0,539,26.5083682008368,6,29,29,0,29,29,15,82,21,0,24,wednesday,thursday,1
94905,0,5573,18,256,18.8878048780488,13,23.3078813055541,0,240,7.31382113821138,2,12,12,0,12,12,21,0,2,0,24,friday,saturday,0
656085,0,62122,39,165,30.0246913580247,17,38.0370650862812,0,142,11.2283950617284,2,0,0,0,0,0,49,146,2,0,24,thursday,saturday,0
2078654,2715,84453,9,1142,160.02729528536,100,181.572553837513,0,1089,61.4131513647643,20.5,126,5,11,118,-6,62,91,333,0,24,monday,wednesday,1
3002207,0,47567,3,794,23.7297650130548,7,63.2031523051065,0,631,10.8629242819843,2,23,23,0,23,23,18,46,4,0,24,saturday,sunday,4
6109,257,1,13,33,2.63846153846154,0,5.65957846507731,0,20,1.1,0,33,0,13,28,-13,67,291,3,0,24,wednesday,saturday,1
1501468,0,50185,8,1175,132.468085106383,88.5,157.993394834173,0,1091,49.6510638297872,16,134,134,0,134,134,7,2,107,0,24,tuesday,wednesday,29
343688,0,13610,24,167,25.8856655290102,16,28.5434624467295,0,155,10.5955631399317,3,15,0,8,14,-8,51,35,1,0,24,friday,sunday,1
1720897,1152,10096,46,248,16.0714285714286,7,30.462887400846,0,231,5.77339901477833,1,0,0,0,0,0,0,161,1,0,24,wednesday,wednesday,0
4975857,159,87422,9,2360,203.315384615385,101,377.79178299928,0,2040,76.5076923076923,18.5,11,11,0,11,11,22,337,42,0,24,friday,saturday,4
9774,0,2397,16,57,2.68126094570928,1,5.72210962103093,0,54,1.21891418563923,0,3,3,0,3,3,3,996,37,0,24,thursday,thursday,2
19926,0,41,72,16,4.05050505050505,4,3.65251743093826,0,16,1.3030303030303,0,0,0,0,0,0,12,104,1,0,24,monday,tuesday,0
1155,0,17,22,18,1.94909090909091,1,2.89280441014803,0,12,0.794545454545455,0,0,0,0,0,0,46,119,1,0,24,wednesday,thursday,0
115669,0,745,1,28,1.69230769230769,0,3.79796737914081,0,25,0.644230769230769,0,1,1,0,1,1,7,178,2,0,24,saturday,sunday,1
210176,0,33484,18,939,116.551020408163,80.5,172.24242067084,0,825,44.8877551020408,11.5,96,5,16,83,-11,62,138,15,0,24,monday,thursday,0
3032492,4584,114769,9,558,23.890214797136,8,58.291341969809,0,459,10.1157517899761,2,16,16,0,16,16,19,41,56,0,24,tuesday,wednesday,1
356059,0,27989,8,437,57.2233632862644,42,55.5818231893102,0,266,19.4531450577664,6,0,0,0,0,0,0,13,1,0,24,sunday,sunday,19
1060457,120918,68146,9,185,26.872,2.5,44.8170460427726,0,185,13.3,0.5,100,4,96,97,-92,35,56,67,0,23,wednesday,thursday,0
22402,0,4467,18,42,10.0254237288136,8,9.00984571098241,0,31,3.55084745762712,1,2,2,0,2,2,2,21,2,0,24,wednesday,wednesday,4
2027759,0,30065,8,1436,222.104938271605,124.5,256.903873265995,0,1206,94.5123456790124,30.5,124,124,0,124,124,9,145,47,0,24,monday,monday,31
55275,0,1834,13,410,5.79258241758242,2,26.635762539833,0,374,2.17582417582418,0,3,0,3,1,-3,59,165,4,0,24,sunday,wednesday,0
2355,0,0,16,53,10.4871794871795,6,11.6234477023451,0,39,4.47008547008547,1,10,10,0,10,10,21,0,24,0,24,friday,saturday,2
56474,0,2074,36,81,9.56554307116105,6,13.1584414164565,0,74,4.19475655430712,1,56,2,22,44,-20,67,813,154,0,24,thursday,sunday,1
2411555,0,61797,9,560,103.860465116279,78,107.011970944213,0,325,39.6511627906977,12.5,181,29,152,171,-123,38,154,108,0,24,sunday,tuesday,4
287698,0,4752,24,719,17.6029900332226,10,53.0787685626073,0,403,6.11960132890366,2,6,2,4,5,-2,36,275,26,0,24,sunday,tuesday,0
8078774,1,1226888,42,1721,355.310344827586,255,350.559038277823,0,1540,158.287356321839,86,157,157,0,157,157,14,195,242,0,24,monday,tuesday,55
3600,0,1,55,1,0.164556962025316,0,0.370780215591818,0,1,0.037974683544304,0,1,0,0,1,0,51,126,1,0,24,monday,wednesday,0
58594,109,498,36,36,6.57342657342657,4,7.89838392825868,0,17,1.95804195804196,0,0,0,0,0,0,36,0,2,0,24,wednesday,friday,0
1294733,11,11511,14,382,115.893129770992,90,111.978341138354,0,352,32.5648854961832,5,192,62,130,187,-68,35,0,1188,0,24,thursday,saturday,3
1621,420,23,23,8,0.872727272727273,0,2.2486727030895,0,4,0.145454545454545,0,0,0,0,0,0,52,80,1,0,24,saturday,monday,0
68306,0,3811,2,113,26.4857456140351,19,23.4252219815022,0,89,10.1820175438597,4,18,0,18,18,-18,47,31,2,0,24,tuesday,thursday,1
4716837,0,490422,5,1949,138.26393442623,43,260.282628563762,0,1455,58.9786885245902,13,31,31,0,31,31,21,0,395,0,24,friday,saturday,2
115313,0,3650,24,71,9.0828729281768,6,8.65028243593363,0,56,3.93922651933702,1,20,20,0,20,20,6,192,4,0,24,saturday,saturday,1
1975842,35,140870,9,1126,135.782988004362,86,161.945909001512,0,985,47.9454743729553,12,207,36,171,196,-135,38,87,1250,0,24,saturday,sunday,10
9774,0,2397,16,57,2.68126094570928,1,5.72210962103093,0,54,1.21891418563923,0,2,1,1,1,0,30,20,2,0,24,wednesday,thursday,0
253349,0,1888,44,69,4.95289855072464,2,7.74114446870489,0,60,1.79891304347826,0,3,3,0,3,3,5,88,2,0,24,friday,friday,0
441554,0,60660,4,2333,70.3657407407408,41,162.671662982261,0,2131,26.337962962963,8,87,87,0,87,87,24,91,64,0,24,friday,saturday,9
441897,0,16175,18,1221,96.0758620689655,62,108.157553198619,0,982,37.3224137931034,14,42,0,11,37,-11,63,97,51,0,24,tuesday,friday,1
2373,0,8,38,6,0.451923076923077,0,1.21591851710412,0,5,0.153846153846154,0,0,0,0,0,0,59,191,1,0,24,sunday,wednesday,0
1977515,27412,92370,9,1339,255.199324324324,201,254.388012582137,0,964,98.5608108108108,18.5,172,14,158,166,-144,39,75,291,0,24,saturday,monday,3
25879,0,1970,36,227,15.8055842812823,10,20.1817350601,0,134,6.45811789038263,3,2,0,2,2,-2,47,100,37,0,24,tuesday,thursday,0
672411,1,14221,9,451,30.6619411123228,14,53.6250889554472,0,444,11.6444929116685,3,5,0,1,5,-1,64,206,11,0,24,tuesday,friday,0
2078654,2715,84453,9,1142,160.02729528536,100,181.572553837513,0,1089,61.4131513647643,20.5,61,61,0,61,61,16,457,497,0,24,saturday,saturday,25
1009493,175714,47503,9,380,52.5079787234043,25,70.9708880993931,0,371,22.7659574468085,4,50,8,42,49,-34,35,102,19,0,24,saturday,monday,2
6379081,0,54297,24,806,93.1932021466905,34,128.825748921844,0,761,40.8085867620751,9,23,9,14,20,-5,37,188,57,0,24,saturday,monday,1
3002026,0,77240,9,831,71.3169456066946,36,100.158561349448,0,539,26.5083682008368,6,40,40,0,40,40,20,70,298,0,24,tuesday,tuesday,10
1154,0,1,91,15,2.83240223463687,2,3.78247359802703,0,14,0.916201117318436,0,0,0,0,0,0,14,442,1,0,24,friday,saturday,0
204478,0,3661,92,423,51.45,13,78.9654829656604,0,365,20.7583333333333,4,129,129,0,129,129,4,106,6,0,24,thursday,thursday,49
24410,0,698,28,103,5.05778894472362,2,9.7139581039815,0,44,1.95477386934673,0,2,2,0,2,2,15,411,1,0,24,tuesday,wednesday,1
518876,0,51411,24,363,63.3982035928144,38,65.0237183562178,0,267,25.9880239520958,7,24,3,21,22,-18,40,96,56,0,24,wednesday,friday,1
98168,0,1843,36,393,34.4348290598291,21,45.7562057882116,0,195,12.0320512820513,5,50,50,0,50,50,15,201,48,0,24,wednesday,thursday,4
244175,0,15135,18,378,41.7325581395349,35,40.93448379085,0,246,14.1773255813954,4,89,89,0,89,89,11,32,102,0,24,saturday,sunday,34
9422,7750,189,34,3,0.428571428571429,0,0.77320057918645,0,3,0.168067226890756,0,2,2,0,2,2,14,45,1,0,24,wednesday,thursday,0
244175,0,15135,18,378,41.7325581395349,35,40.93448379085,0,246,14.1773255813954,4,41,2,9,36,-7,56,91,3,0,24,sunday,wednesday,0
8044,198,104,101,4,1.10555555555556,1,1.22699824423592,0,4,0.45,0,0,0,0,0,0,5,168,1,0,24,monday,monday,1
300536,272,28053,24,883,53.0130208333333,38,78.5796592719212,0,604,20.9375,8,132,53,79,124,-26,33,29,156,0,24,tuesday,thursday,15
416948,0,57260,18,1289,91.5852390852391,54,118.06372495436,0,656,34.950103950104,11,25,25,0,25,25,15,132,2,0,24,thursday,friday,2
4290409,11,131422,9,1310,140.733990147783,65,206.740617521908,0,1231,58.2844827586207,13.5,9,2,7,8,-5,44,214,12,0,24,friday,sunday,0
11670473,0,145114,1,129,41.6320754716981,31,32.4823102718707,0,97,17.2547169811321,9,30,30,0,30,30,4,140,144,0,24,tuesday,wednesday,18
879585,11,49540,9,1097,102.405095541401,42,174.769406509671,0,999,36.2484076433121,3,53,53,0,53,53,19,89,173,0,24,wednesday,thursday,4
3316706,2842,9114,35,43,4.37090909090909,2,6.83232085491181,0,42,1.80909090909091,0,1,0,0,1,0,70,88,4,0,24,tuesday,friday,0
3002026,0,77240,9,831,71.3169456066946,36,100.158561349448,0,539,26.5083682008368,6,96,96,0,96,96,22,66,21,0,24,tuesday,tuesday,0
5780,0,1387,15,12,2.70121951219512,1,3.31879326814619,0,9,0.963414634146341,0,4,2,2,4,0,26,21,1,0,24,tuesday,wednesday,1
90442,0,6802,24,307,39.9163179916318,24,51.6255558637578,0,292,13.3891213389121,4,22,0,8,22,-8,51,30,44,0,24,sunday,tuesday,0
213787,0,1058,14,169,22.1355311355311,14,26.400825921423,0,143,8.55311355311355,3,16,2,14,16,-12,33,180,18,0,24,saturday,sunday,2
1317873,0,56331,24,1278,237.715151515152,152,275.425198690065,0,827,74.4848484848485,24,109,109,0,109,109,3,87,268,0,24,wednesday,wednesday,77
72615,0,3569,14,1263,28.3468468468468,6,131.45626294184,0,558,7.2454954954955,1,0,0,0,0,0,4,0,1,0,24,wednesday,wednesday,1
410245,0,27432,24,486,77.2878787878788,61,81.4673074079937,0,460,28.5757575757576,8,22,6,16,17,-10,43,28,11,0,22,tuesday,thursday,0
104597,0,317,36,419,48.1903225806452,22,66.8873335559022,0,382,18.8161290322581,3,206,206,0,206,206,17,0,1511,0,24,friday,saturday,71
2078654,2715,84453,9,1142,160.02729528536,100,181.572553837513,0,1089,61.4131513647643,20.5,49,4,45,47,-41,33,513,65,0,8,wednesday,friday,2
22042113,0,1207173,9,302,65.0974358974359,51,52.6343530560651,0,177,21.7641025641026,8,76,76,0,76,76,18,109,123,0,20,wednesday,thursday,4
965964,0,11631,9,446,37.4942166140904,19,57.6472440884201,0,359,12.2618296529968,2,39,10,29,35,-19,39,89,98,0,24,friday,sunday,1
572325,0,27248,24,361,32.2658079625293,17,44.7506317461263,0,238,10.3138173302108,3,57,6,4,48,2,69,101,141,0,24,tuesday,friday,1
209071,0,444,55,164,3.29100529100529,1,9.55933702650008,0,73,1.11640211640212,0,2,0,0,2,0,71,84,2,0,24,saturday,tuesday,0
888531,1,4469,47,259,91.6977611940299,84.5,40.7684816919316,0,227,33.9925373134328,10,73,6,67,72,-61,38,628,329,0,24,thursday,friday,1
416948,0,57260,18,1289,91.5852390852391,54,118.06372495436,0,656,34.950103950104,11,91,91,0,91,91,10,46,377,0,24,monday,monday,37
867486,0,21963,4,526,31.2405594405594,15,50.9961005471565,0,417,12.4643356643357,2,4,0,1,4,-1,56,176,33,0,24,friday,monday,0
1872,0,0,16,11,0.781481481481481,0,1.71281380731998,0,11,0.318518518518519,0,3,3,0,3,3,22,145,3,0,24,monday,tuesday,0
